1247, تَلَّصَوَّرَ وَتَلَّصَرَ وَتُلَّصَ تَصَلَّ
1248, تَلُّصَوَّرَ وَتَلُّصَرَ وَتُلُّصَ تَصَلُّ
1249, تَلِّصَوَّرَ وَتَلِّصَرَ وَتُلِّصَ تَصَلِّ
1250, تَلّوصَوَّرَ وَتَلّوصَرَ وَتُلّوصَ تَصَلّو
1251, تَلَّوصَوَّرَ وَتَلَّوصَرَ وَتُلَّوصَ تَصَلَّو
1252, تَلَّيصَوَّرَ وَتَلَّيصَرَ وَتُلَّيصَ تَصَلَّي
1253, تَلّيصَوَّرَ وَتَلّيصَرَ وَتُلّيصَ تَصَلّي
1254, تَمُّصَوَّرَ وَتَمُّصَرَ وَتُمُّصَ تَصَمُّ
1255, تَمِّصَوَّرَ وَتَمِّصَرَ وَتُمِّصَ تَصَمِّ
1256, تَمّوصَوَّرَ وَتَمّوصَرَ وَتُمّوصَ تَصَمّو
1257, تَمَّوصَوَّرَ وَتَمَّوصَرَ وَتُمَّوصَ تَصَمَّو
1258, تَمَّيصَوَّرَ وَتَمَّيصَرَ وَتُمَّيصَ تَصَمَّي
1259, تَمّيصَوَّرَ وَتَمّيصَرَ وَتُمّيصَ تَصَمّي
1260, تَنّاصَوَّرَ وَتَنّاصَرَ وَتُنّاصَ تَصَنّا
1261, تَنَّصَوَّرَ وَتَنَّصَرَ وَتُنَّصَ تَصَنَّ
1262, تَنُّصَوَّرَ وَتَنُّصَرَ وَتُنُّصَ تَصَنُّ
1263, تَنِّصَوَّرَ وَتَنِّصَرَ وَتُنِّصَ تَصَنِّ
1264, تَنّوصَوَّرَ وَتَنّوصَرَ وَتُنّوصَ تَصَنّو
1265, تَنَّوصَوَّرَ وَتَنَّوصَرَ وَتُنَّوصَ تَصَنَّو
1266, تَنَّيصَوَّرَ وَتَنَّيصَرَ وَتُنَّيصَ تَصَنَّي
1267, تَنّيصَوَّرَ وَتَنّيصَرَ وَتُنّيصَ تَصَنّي
1268, تَهُّصَوَّرَ وَتَهُّصَرَ وَتُهُّصَ تَصَهُّ
1269, تَهِّصَوَّرَ وَتَهِّصَرَ وَتُهِّصَ تَصَهِّ
1270, تَهّوصَوَّرَ وَتَهّوصَرَ وَتُهّوصَ تَصَهّو
1271, تَهَّوصَوَّرَ وَتَهَّوصَرَ وَتُهَّوصَ تَصَهَّو
1272, تَهَّيصَوَّرَ وَتَهَّيصَرَ وَتُهَّيصَ تَصَهَّي
1273, تَهّيصَوَّرَ وَتَهّيصَرَ وَتُهّيصَ تَصَهّي
1274, تَوّاصَوَّرَ وَتَوّاصَرَ وَتُوّاصَ تَصَوّا
1275, تَؤُّصَوَّرَ وَتَؤُّصَرَ وَتُؤُّصَ تَصَؤُّ
1276, تَوَّصَوَّرَ وَتَوَّصَرَ وَتُوَّصَ تَصَوَّ
1277, تَوُّصَوَّرَ وَتَوُّصَرَ وَتُوُّصَ تَصَوُّ
1278, تَوِّصَوَّرَ وَتَوِّصَرَ وَتُوِّصَ تَصَوِّ
1279, تَؤّوصَوَّرَ وَتَؤّوصَرَ وَتُؤّوصَ تَصَؤّو
1280, تَوّوصَوَّرَ وَتَوّوصَرَ وَتُوّوصَ تَصَوّو
1281, تَوَّوصَوَّرَ وَتَوَّوصَرَ وَتُوَّوصَ تَصَوَّو
1282, تَوَّيصَوَّرَ وَتَوَّيصَرَ وَتُوَّيصَ تَصَوَّي
1283, تَوّيصَوَّرَ وَتَوّيصَرَ وَتُوّيصَ تَصَوّي
1284, تَئِّصَوَّرَ وَتَئِّصَرَ وَتُئِّصَ تَصَئِّ
1285, تَئيصَوَّرَ وَتَئيصَرَ وَتُؤّيصَ تَصَئي
1286, تَيّاصَوَّرَ وَتَيّاصَرَ وَتُيّاصَ تَصَيّا
1287, تَيَّصَوَّرَ وَتَيَّصَرَ وَتُيَّصَ تَصَيَّ
1288, تَيُّصَوَّرَ وَتَيُّصَرَ وَتُيُّصَ تَصَيُّ
1289, تَيِّصَوَّرَ وَتَيِّصَرَ وَتُيِّصَ تَصَيِّ
1290, تَيّوصَوَّرَ وَتَيّوصَرَ وَتُيّوصَ تَصَيّو
1291, تَيَّوصَوَّرَ وَتَيَّوصَرَ وَتُيَّوصَ تَصَيَّو
1292, تَيّيصَوَّرَ وَتَيّيصَرَ وَتُيّيصَ تَصَيّي
1293, تَأََّسَوَّرَ وَتَأََّسَرَ وَتُؤَّسَ تَسِئَّ
1294, تَبّاسَوَّرَ وَتَبّاسَرَ وَتُبّاسَ تَسِبّا
1295, تَبَّسَوَّرَ وَتَبَّسَرَ وَتُبَّسَ تَسِبَّ
1296, تَبِّسَوَّرَ وَتَبِّسَرَ وَتُبِّسَ تَسِبِّ
1297, تَتّاسَوَّرَ وَتَتّاسَرَ وَتُتّاسَ تَسِتّا
1298, تَتَّسَوَّرَ وَتَتَّسَرَ وَتُتَّسَ تَسِتَّ
1299, تَتِّسَوَّرَ وَتَتِّسَرَ وَتُتِّسَ تَسِتِّ
1300, تَتّيسَوَّرَ وَتَتّيسَرَ وَتُتّيسَ تَسِتّي
1301, تَثّاسَوَّرَ وَتَثّاسَرَ وَتُثّاسَ تَسِثّا
1302, تَثَّسَوَّرَ وَتَثَّسَرَ وَتُثَّسَ تَسِثَّ
1303, تَثِّسَوَّرَ وَتَثِّسَرَ وَتُثِّسَ تَسِثِّ
1304, تَثَّوسَوَّرَ وَتَثَّوسَرَ وَتُثَّوسَ تَسِثَّو
1305, تَجّاسَوَّرَ وَتَجّاسَرَ وَتُجّاسَ تَسِجّا
1306, تَجَّسَوَّرَ وَتَجَّسَرَ وَتُجَّسَ تَسِجَّ
1307, تَجِّسَوَّرَ وَتَجِّسَرَ وَتُجِّسَ تَسِجِّ
1308, تَحّاسَوَّرَ وَتَحّاسَرَ وَتُحّاسَ تَسِحّا
1309, تَحَّسَوَّرَ وَتَحَّسَرَ وَتُحَّسَ تَسِحَّ
1310, تَدّاسَوَّرَ وَتَدّاسَرَ وَتُدّاسَ تَسِدّا
1311, تَدَّسَوَّرَ وَتَدَّسَرَ وَتُدَّسَ تَسِدَّ
1312, تَدُّسَوَّرَ وَتَدُّسَرَ وَتُدُّسَ تَسِدُّ
1313, تَدِّسَوَّرَ وَتَدِّسَرَ وَتُدِّسَ تَسِدِّ
1314, تَدَّوسَوَّرَ وَتَدَّوسَرَ وَتُدَّوسَ تَسِدَّو
1315, تَدّيسَوَّرَ وَتَدّيسَرَ وَتُدّيسَ تَسِدّي
1316, تَذَّسَوَّرَ وَتَذَّسَرَ وَتُذَّسَ تَسِذَّ
1317, تَذِّسَوَّرَ وَتَذِّسَرَ وَتُذِّسَ تَسِذِّ
1318, تَرّاسَوَّرَ وَتَرّاسَرَ وَتُرّاسَ تَسِرّا
1319, تَرَّسَوَّرَ وَتَرَّسَرَ وَتُرَّسَ تَسِرَّ
1320, تَرُّسَوَّرَ وَتَرُّسَرَ وَتُرُّسَ تَسِرُّ
1321, تَرِّسَوَّرَ وَتَرِّسَرَ وَتُرِّسَ تَسِرِّ
1322, تَرّوسَوَّرَ وَتَرّوسَرَ وَتُرّوسَ تَسِرّو
1323, تَرّيسَوَّرَ وَتَرّيسَرَ وَتُرّيسَ تَسِرّي
1324, تَزّاسَوَّرَ وَتَزّاسَرَ وَتُزّاسَ تَسِزّا
1325, تَزَّسَوَّرَ وَتَزَّسَرَ وَتُزَّسَ تَسِزَّ
1326, تَسّاسَوَّرَ وَتَسّاسَرَ وَتُسّاسَ تَسِسّا
1327, تَسَّسَوَّرَ وَتَسَّسَرَ وَتُسَّسَ تَسِسَّ
1328, تَسُّسَوَّرَ وَتَسُّسَرَ وَتُسُّسَ تَسِسُّ
1329, تَسِّسَوَّرَ وَتَسِّسَرَ وَتُسِّسَ تَسِسِّ
1330, تَسّوسَوَّرَ وَتَسّوسَرَ وَتُسّوسَ تَسِسّو
1331, تَسَّيسَوَّرَ وَتَسَّيسَرَ وَتُسَّيسَ تَسِسَّي
1332, تَسّيسَوَّرَ وَتَسّيسَرَ وَتُسّيسَ تَسِسّي
1333, تَشّاسَوَّرَ وَتَشّاسَرَ وَتُشّاسَ تَسِشّا
1334, تَشَّسَوَّرَ وَتَشَّسَرَ وَتُشَّسَ تَسِشَّ
1335, تَشُّسَوَّرَ وَتَشُّسَرَ وَتُشُّسَ تَسِشُّ
1336, تَشِّسَوَّرَ وَتَشِّسَرَ وَتُشِّسَ تَسِشِّ
1337, تَشَّيسَوَّرَ وَتَشَّيسَرَ وَتُشَّيسَ تَسِشَّي
1338, تَصّاسَوَّرَ وَتَصّاسَرَ وَتُصّاسَ تَسِصّا
1339, تَصَّسَوَّرَ وَتَصَّسَرَ وَتُصَّسَ تَسِصَّ
1340, تَصُّسَوَّرَ وَتَصُّسَرَ وَتُصُّسَ تَسِصُّ
1341, تَصِّسَوَّرَ وَتَصِّسَرَ وَتُصِّسَ تَسِصِّ
1342, تَصَّوسَوَّرَ وَتَصَّوسَرَ وَتُصَّوسَ تَسِصَّو
1343, تَصَّيسَوَّرَ وَتَصَّيسَرَ وَتُصَّيسَ تَسِصَّي
1344, تَصّيسَوَّرَ وَتَصّيسَرَ وَتُصّيسَ تَسِصّي
1345, تَضّاسَوَّرَ وَتَضّاسَرَ وَتُضّاسَ تَسِضّا
1346, تَضَّسَوَّرَ وَتَضَّسَرَ وَتُضَّسَ تَسِضَّ
1347, تَضِّسَوَّرَ وَتَضِّسَرَ وَتُضِّسَ تَسِضِّ
1348, تَضَّوسَوَّرَ وَتَضَّوسَرَ وَتُضَّوسَ تَسِضَّو
1349, تَطّاسَوَّرَ وَتَطّاسَرَ وَتُطّاسَ تَسِطّا
1350, تَطَّسَوَّرَ وَتَطَّسَرَ وَتُطَّسَ تَسِطَّ
1351, تَطُّسَوَّرَ وَتَطُّسَرَ وَتُطُّسَ تَسِطُّ
1352, تَطِّسَوَّرَ وَتَطِّسَرَ وَتُطِّسَ تَسِطِّ
1353, تَظَّسَوَّرَ وَتَظَّسَرَ وَتُظَّسَ تَسِظَّ
1354, تَظُّسَوَّرَ وَتَظُّسَرَ وَتُظُّسَ تَسِظُّ
1355, تَظِّسَوَّرَ وَتَظِّسَرَ وَتُظِّسَ تَسِظِّ
1356, تَعّاسَوَّرَ وَتَعّاسَرَ وَتُعّاسَ تَسِعّا
1357, تَعَّسَوَّرَ وَتَعَّسَرَ وَتُعَّسَ تَسِعَّ
1358, تَفّاسَوَّرَ وَتَفّاسَرَ وَتُفّاسَ تَسِفّا
1359, تَفَّسَوَّرَ وَتَفَّسَرَ وَتُفَّسَ تَسِفَّ
1360, تَفُّسَوَّرَ وَتَفُّسَرَ وَتُفُّسَ تَسِفُّ
1361, تَفِّسَوَّرَ وَتَفِّسَرَ وَتُفِّسَ تَسِفِّ
1362, تَقّاسَوَّرَ وَتَقّاسَرَ وَتُقّاسَ تَسِقّا
1363, تَقَّسَوَّرَ وَتَقَّسَرَ وَتُقَّسَ تَسِقَّ
1364, تَقُّسَوَّرَ وَتَقُّسَرَ وَتُقُّسَ تَسِقُّ
1365, تَقِّسَوَّرَ وَتَقِّسَرَ وَتُقِّسَ تَسِقِّ
1366, تَكَّسَوَّرَ وَتَكَّسَرَ وَتُكَّسَ تَسِكَّ
1367, تَكِّسَوَّرَ وَتَكِّسَرَ وَتُكِّسَ تَسِكِّ
1368, تَلّاسَوَّرَ وَتَلّاسَرَ وَتُلّاسَ تَسِلّا
1369, تَلَّسَوَّرَ وَتَلَّسَرَ وَتُلَّسَ تَسِلَّ
1370, تَلُّسَوَّرَ وَتَلُّسَرَ وَتُلُّسَ تَسِلُّ
1371, تَلِّسَوَّرَ وَتَلِّسَرَ وَتُلِّسَ تَسِلِّ
1372, تَلَّوسَوَّرَ وَتَلَّوسَرَ وَتُلَّوسَ تَسِلَّو
1373, تَلَّيسَوَّرَ وَتَلَّيسَرَ وَتُلَّيسَ تَسِلَّي
1374, تَلّيسَوَّرَ وَتَلّيسَرَ وَتُلّيسَ تَسِلّي
1375, تَمّاسَوَّرَ وَتَمّاسَرَ وَتُمّاسَ تَسِمّا
1376, تَمَّسَوَّرَ وَتَمَّسَرَ وَتُمَّسَ تَسِمَّ
1377, تَمّيسَوَّرَ وَتَمّيسَرَ وَتُمّيسَ تَسِمّي
1378, تَنّاسَوَّرَ وَتَنّاسَرَ وَتُنّاسَ تَسِنّا
1379, تَنَّسَوَّرَ وَتَنَّسَرَ وَتُنَّسَ تَسِنَّ
1380, تَنُّسَوَّرَ وَتَنُّسَرَ وَتُنُّسَ تَسِنُّ
1381, تَنِّسَوَّرَ وَتَنِّسَرَ وَتُنِّسَ تَسِنِّ
1382, تَنَّوسَوَّرَ وَتَنَّوسَرَ وَتُنَّوسَ تَسِنَّو
1383, تَنّيسَوَّرَ وَتَنّيسَرَ وَتُنّيسَ تَسِنّي
1384, تَهّاسَوَّرَ وَتَهّاسَرَ وَتُهّاسَ تَسِهّا
1385, تَهَّسَوَّرَ وَتَهَّسَرَ وَتُهَّسَ تَسِهَّ
1386, تَهُّسَوَّرَ وَتَهُّسَرَ وَتُهُّسَ تَسِهُّ
1387, تَهِّسَوَّرَ وَتَهِّسَرَ وَتُهِّسَ تَسِهِّ
1388, تَوّاسَوَّرَ وَتَوّاسَرَ وَتُوّاسَ تَسِوّا
1389, تَوَّسَوَّرَ وَتَوَّسَرَ وَتُوَّسَ تَسِوَّ
1390, تَوُّسَوَّرَ وَتَوُّسَرَ وَتُوُّسَ تَسِوُّ
1391, تَوِّسَوَّرَ وَتَوِّسَرَ وَتُوِّسَ تَسِوِّ
1392, تَوّوسَوَّرَ وَتَوّوسَرَ وَتُوّوسَ تَسِوّو
1393, تَوَّوسَوَّرَ وَتَوَّوسَرَ وَتُوَّوسَ تَسِوَّو
1394, تَوَّيسَوَّرَ وَتَوَّيسَرَ وَتُوَّيسَ تَسِوَّي
1395, تَوّيسَوَّرَ وَتَوّيسَرَ وَتُوّيسَ تَسِوّي
1396, تَيّاسَوَّرَ وَتَيّاسَرَ وَتُيّاسَ تَسِيّا
1397, تَيَّسَوَّرَ وَتَيَّسَرَ وَتُيَّسَ تَسِيَّ
1398, تَيُّسَوَّرَ وَتَيُّسَرَ وَتُيُّسَ تَسِيُّ
1399, تَيِّسَوَّرَ وَتَيِّسَرَ وَتُيِّسَ تَسِيِّ
1400, تَيّوسَوَّرَ وَتَيّوسَرَ وَتُيّوسَ تَسِيّو
1401, تَيَّوسَوَّرَ وَتَيَّوسَرَ وَتُيَّوسَ تَسِيَّو
1402, تَيَّيسَوَّرَ وَتَيَّيسَرَ وَتُيَّيسَ تَسِيَّي
1403, تَيّيسَوَّرَ وَتَيّيسَرَ وَتُيّيسَ تَسِيّي
1404, آصْبَرَ وَتَآصَّرَ وَتُآصَءٌ وَسَءٌّ تَصَرُّؤا
1405, أُصْبَرَ وَتَؤُصَّرَ وَتُؤُصَءٌ وَسَءٌّ تَصَرُّؤُ
1406, إِصْبَرَ وَتَئِصَّرَ وَتُئِصَءٌ وَسَءٌّ تَصَرُّئِ
1407, أَوصْبَرَ وَتَأَوصَّرَ وَتُؤوصَءٌ وَسَءٌّ تَصَرُّؤو
1408, أَوصْبَرَ وَتَأَوصَّرَ وَتُؤَوصَءٌ وَسَءٌّ تَصَرُّؤَو
1409, إِيصْبَرَ وَتَأَيصَّرَ وَتُؤيصَءٌ وَسَءٌّ تَصَرُّؤي
1410, باصْبَرَ وَتَباصَّرَ وَتُباصَبٌ وَسَبٌّ تَصَرُّبا
1411, بَصْبَرَ وَتَبَصَّرَ وَتُبَصَبٌ وَسَبٌّ تَصَرُّبَ
1412, بُصْبَرَ وَتَبُصَّرَ وَتُبُصَبٌ وَسَبٌّ تَصَرُّبُ
1413, بِصْبَرَ وَتَبِصَّرَ وَتُبِصَبٌ وَسَبٌّ تَصَرُّبِ
1414, بوصْبَرَ وَتَبوصَّرَ وَتُبوصَبٌ وَسَبٌّ تَصَرُّبو
1415, بيصْبَرَ وَتَبيصَّرَ وَتُبيصَبٌ وَسَبٌّ تَصَرُّبي
1416, بَيصْبَرَ وَتَبَيصَّرَ وَتُبَيصَبٌ وَسَبٌّ تَصَرُّبَي
1417, تاصْبَرَ وَتَتاصَّرَ وَتُتاصَتٌ وَسَتٌّ تَصَرُّتا
1418, تَصْبَرَ وَتَتَصَّرَ وَتُتَصَتٌ وَسَتٌّ تَصَرُّتَ
1419, تُصْبَرَ وَتَتُصَّرَ وَتُتُصَتٌ وَسَتٌّ تَصَرُّتُ
1420, تِصْبَرَ وَتَتِصَّرَ وَتُتِصَتٌ وَسَتٌّ تَصَرُّتِ
1421, توصْبَرَ وَتَتوصَّرَ وَتُتوصَتٌ وَسَتٌّ تَصَرُّتو
1422, تَوصْبَرَ وَتَتَوصَّرَ وَتُتَوصَتٌ وَسَتٌّ تَصَرُّتَو
1423, تيصْبَرَ وَتَتيصَّرَ وَتُتيصَتٌ وَسَتٌّ تَصَرُّتي
1424, ثاصْبَرَ وَتَثاصَّرَ وَتُثاصَثٌ وَسَثٌّ تَصَرُّثا
1425, ثَصْبَرَ وَتَثَصَّرَ وَتُثَصَثٌ وَسَثٌّ تَصَرُّثَ
1426, ثُصْبَرَ وَتَثُصَّرَ وَتُثُصَثٌ وَسَثٌّ تَصَرُّثُ
1427, ثِصْبَرَ وَتَثِصَّرَ وَتُثِصَثٌ وَسَثٌّ تَصَرُّثِ
1428, ثوصْبَرَ وَتَثوصَّرَ وَتُثوصَثٌ وَسَثٌّ تَصَرُّثو
1429, ثَوصْبَرَ وَتَثَوصَّرَ وَتُثَوصَثٌ وَسَثٌّ تَصَرُّثَو
1430, ثيصْبَرَ وَتَثيصَّرَ وَتُثيصَثٌ وَسَثٌّ تَصَرُّثي
1431, جُصْبَرَ وَتَجُصَّرَ وَتُجُصَجٌ وَسَجٌّ تَصَرُّجُ
1432, جِصْبَرَ وَتَجِصَّرَ وَتُجِصَجٌ وَسَجٌّ تَصَرُّجِ
1433, جوصْبَرَ وَتَجوصَّرَ وَتُجوصَجٌ وَسَجٌّ تَصَرُّجو
1434, جَوصْبَرَ وَتَجَوصَّرَ وَتُجَوصَجٌ وَسَجٌّ تَصَرُّجَو
1435, جَيصْبَرَ وَتَجَيصَّرَ وَتُجَيصَجٌ وَسَجٌّ تَصَرُّجَي
1436, جيصْبَرَ وَتَجيصَّرَ وَتُجيصَجٌ وَسَجٌّ تَصَرُّجي
1437, حاصْبَرَ وَتَحاصَّرَ وَتُحاصَحٌ وَسَحٌّ تَصَرُّحا
1438, حَصْبَرَ وَتَحَصَّرَ وَتُحَصَحٌ وَسَحٌّ تَصَرُّحَ
1439, حُصْبَرَ وَتَحُصَّرَ وَتُحُصَحٌ وَسَحٌّ تَصَرُّحُ
1440, حِصْبَرَ وَتَحِصَّرَ وَتُحِصَحٌ وَسَحٌّ تَصَرُّحِ
1441, حوصْبَرَ وَتَحوصَّرَ وَتُحوصَحٌ وَسَحٌّ تَصَرُّحو
1442, حَوصْبَرَ وَتَحَوصَّرَ وَتُحَوصَحٌ وَسَحٌّ تَصَرُّحَو
1443, حيصْبَرَ وَتَحيصَّرَ وَتُحيصَحٌ وَسَحٌّ تَصَرُّحي
1444, خاصْبَرَ وَتَخاصَّرَ وَتُخاصَخٌ وَسَخٌّ تَصَرُّخا
1445, خَصْبَرَ وَتَخَصَّرَ وَتُخَصَخٌ وَسَخٌّ تَصَرُّخَ
1446, خُصْبَرَ وَتَخُصَّرَ وَتُخُصَخٌ وَسَخٌّ تَصَرُّخُ
1447, خِصْبَرَ وَتَخِصَّرَ وَتُخِصَخٌ وَسَخٌّ تَصَرُّخِ
1448, خوصْبَرَ وَتَخوصَّرَ وَتُخوصَخٌ وَسَخٌّ تَصَرُّخو
1449, خَوصْبَرَ وَتَخَوصَّرَ وَتُخَوصَخٌ وَسَخٌّ تَصَرُّخَو
1450, خَيصْبَرَ وَتَخَيصَّرَ وَتُخَيصَخٌ وَسَخٌّ تَصَرُّخَي
1451, داصْبَرَ وَتَداصَّرَ وَتُداصَدٌ وَسَدٌّ تَصَرُّدا
1452, دَصْبَرَ وَتَدَصَّرَ وَتُدَصَدٌ وَسَدٌّ تَصَرُّدَ
1453, دُصْبَرَ وَتَدُصَّرَ وَتُدُصَدٌ وَسَدٌّ تَصَرُّدُ
1454, دِصْبَرَ وَتَدِصَّرَ وَتُدِصَدٌ وَسَدٌّ تَصَرُّدِ
1455, دوصْبَرَ وَتَدوصَّرَ وَتُدوصَدٌ وَسَدٌّ تَصَرُّدو
1456, دَوصْبَرَ وَتَدَوصَّرَ وَتُدَوصَدٌ وَسَدٌّ تَصَرُّدَو
1457, ديصْبَرَ وَتَديصَّرَ وَتُديصَدٌ وَسَدٌّ تَصَرُّدي
1458, دَيصْبَرَ وَتَدَيصَّرَ وَتُدَيصَدٌ وَسَدٌّ تَصَرُّدَي
1459, ذِصْبَرَ وَتَذِصَّرَ وَتُذِصَذٌ وَسَذٌّ تَصَرُّذِ
1460, ذوصْبَرَ وَتَذوصَّرَ وَتُذوصَذٌ وَسَذٌّ تَصَرُّذو
1461, ذَوصْبَرَ وَتَذَوصَّرَ وَتُذَوصَذٌ وَسَذٌّ تَصَرُّذَو
1462, ذيصْبَرَ وَتَذيصَّرَ وَتُذيصَذٌ وَسَذٌّ تَصَرُّذي
1463, ذَيصْبَرَ وَتَذَيصَّرَ وَتُذَيصَذٌ وَسَذٌّ تَصَرُّذَي
1464, راصْبَرَ وَتَراصَّرَ وَتُراصَرٌ وَسَرٌّ تَصَرُّرا
1465, رَصْبَرَ وَتَرَصَّرَ وَتُرَصَرٌ وَسَرٌّ تَصَرُّرَ
1466, رُصْبَرَ وَتَرُصَّرَ وَتُرُصَرٌ وَسَرٌّ تَصَرُّرُ
1467, رِصْبَرَ وَتَرِصَّرَ وَتُرِصَرٌ وَسَرٌّ تَصَرُّرِ
1468, روصْبَرَ وَتَروصَّرَ وَتُروصَرٌ وَسَرٌّ تَصَرُّرو
1469, رَوصْبَرَ وَتَرَوصَّرَ وَتُرَوصَرٌ وَسَرٌّ تَصَرُّرَو
1470, ريصْبَرَ وَتَريصَّرَ وَتُريصَرٌ وَسَرٌّ تَصَرُّري
1471, رَيصْبَرَ وَتَرَيصَّرَ وَتُرَيصَرٌ وَسَرٌّ تَصَرُّرَي
1472, زاصْبَرَ وَتَزاصَّرَ وَتُزاصَزٌ وَسَزٌّ تَصَرُّزا
1473, زَصْبَرَ وَتَزَصَّرَ وَتُزَصَزٌ وَسَزٌّ تَصَرُّزَ
1474, زُصْبَرَ وَتَزُصَّرَ وَتُزُصَزٌ وَسَزٌّ تَصَرُّزُ
1475, زِصْبَرَ وَتَزِصَّرَ وَتُزِصَزٌ وَسَزٌّ تَصَرُّزِ
1476, زوصْبَرَ وَتَزوصَّرَ وَتُزوصَزٌ وَسَزٌّ تَصَرُّزو
1477, زَوصْبَرَ وَتَزَوصَّرَ وَتُزَوصَزٌ وَسَزٌّ تَصَرُّزَو
1478, زيصْبَرَ وَتَزيصَّرَ وَتُزيصَزٌ وَسَزٌّ تَصَرُّزي
1479, زَيصْبَرَ وَتَزَيصَّرَ وَتُزَيصَزٌ وَسَزٌّ تَصَرُّزَي
1480, ساصْبَرَ وَتَساصَّرَ وَتُساصَسٌ وَسَسٌّ تَصَرُّسا
1481, سَصْبَرَ وَتَسَصَّرَ وَتُسَصَسٌ وَسَسٌّ تَصَرُّسَ
1482, سُصْبَرَ وَتَسُصَّرَ وَتُسُصَسٌ وَسَسٌّ تَصَرُّسُ
1483, سِصْبَرَ وَتَسِصَّرَ وَتُسِصَسٌ وَسَسٌّ تَصَرُّسِ
1484, سوصْبَرَ وَتَسوصَّرَ وَتُسوصَسٌ وَسَسٌّ تَصَرُّسو
1485, سيصْبَرَ وَتَسيصَّرَ وَتُسيصَسٌ وَسَسٌّ تَصَرُّسي
1486, سَيصْبَرَ وَتَسَيصَّرَ وَتُسَيصَسٌ وَسَسٌّ تَصَرُّسَي
1487, شاصْبَرَ وَتَشاصَّرَ وَتُشاصَشٌ وَسَشٌّ تَصَرُّشا
1488, شَصْبَرَ وَتَشَصَّرَ وَتُشَصَشٌ وَسَشٌّ تَصَرُّشَ
1489, شُصْبَرَ وَتَشُصَّرَ وَتُشُصَشٌ وَسَشٌّ تَصَرُّشُ
1490, شِصْبَرَ وَتَشِصَّرَ وَتُشِصَشٌ وَسَشٌّ تَصَرُّشِ
1491, شوصْبَرَ وَتَشوصَّرَ وَتُشوصَشٌ وَسَشٌّ تَصَرُّشو
1492, شَوصْبَرَ وَتَشَوصَّرَ وَتُشَوصَشٌ وَسَشٌّ تَصَرُّشَو
1493, شيصْبَرَ وَتَشيصَّرَ وَتُشيصَشٌ وَسَشٌّ تَصَرُّشي
1494, صاصْبَرَ وَتَصاصَّرَ وَتُصاصَصٌ وَسَصٌّ تَصَرُّصا
1495, صَصْبَرَ وَتَصَصَّرَ وَتُصَصَصٌ وَسَصٌّ تَصَرُّصَ
1496, صُصْبَرَ وَتَصُصَّرَ وَتُصُصَصٌ وَسَصٌّ تَصَرُّصُ
1497, صِصْبَرَ وَتَصِصَّرَ وَتُصِصَصٌ وَسَصٌّ تَصَرُّصِ
1498, صوصْبَرَ وَتَصوصَّرَ وَتُصوصَصٌ وَسَصٌّ تَصَرُّصو
1499, صَوصْبَرَ وَتَصَوصَّرَ وَتُصَوصَصٌ وَسَصٌّ تَصَرُّصَو
1500, صيصْبَرَ وَتَصيصَّرَ وَتُصيصَصٌ وَسَصٌّ تَصَرُّصي
1501, ضاصْبَرَ وَتَضاصَّرَ وَتُضاصَضٌ وَسَضٌّ تَصَرُّضا
1502, ضَصْبَرَ وَتَضَصَّرَ وَتُضَصَضٌ وَسَضٌّ تَصَرُّضَ
1503, ضُصْبَرَ وَتَضُصَّرَ وَتُضُصَضٌ وَسَضٌّ تَصَرُّضُ
1504, ضِصْبَرَ وَتَضِصَّرَ وَتُضِصَضٌ وَسَضٌّ تَصَرُّضِ
1505, ضوصْبَرَ وَتَضوصَّرَ وَتُضوصَضٌ وَسَضٌّ تَصَرُّضو
1506, ضَوصْبَرَ وَتَضَوصَّرَ وَتُضَوصَضٌ وَسَضٌّ تَصَرُّضَو
1507, ضيصْبَرَ وَتَضيصَّرَ وَتُضيصَضٌ وَسَضٌّ تَصَرُّضي
1508, طاصْبَرَ وَتَطاصَّرَ وَتُطاصَطٌ وَسَطٌّ تَصَرُّطا
1509, طَصْبَرَ وَتَطَصَّرَ وَتُطَصَطٌ وَسَطٌّ تَصَرُّطَ
1510, طُصْبَرَ وَتَطُصَّرَ وَتُطُصَطٌ وَسَطٌّ تَصَرُّطُ
1511, طِصْبَرَ وَتَطِصَّرَ وَتُطِصَطٌ وَسَطٌّ تَصَرُّطِ
1512, طوصْبَرَ وَتَطوصَّرَ وَتُطوصَطٌ وَسَطٌّ تَصَرُّطو
1513, طَوصْبَرَ وَتَطَوصَّرَ وَتُطَوصَطٌ وَسَطٌّ تَصَرُّطَو
1514, طيصْبَرَ وَتَطيصَّرَ وَتُطيصَطٌ وَسَطٌّ تَصَرُّطي
1515, ظاصْبَرَ وَتَظاصَّرَ وَتُظاصَظٌ وَسَظٌّ تَصَرُّظا
1516, ظَصْبَرَ وَتَظَصَّرَ وَتُظَصَظٌ وَسَظٌّ تَصَرُّظَ
1517, ظُصْبَرَ وَتَظُصَّرَ وَتُظُصَظٌ وَسَظٌّ تَصَرُّظُ
1518, ظِصْبَرَ وَتَظِصَّرَ وَتُظِصَظٌ وَسَظٌّ تَصَرُّظِ
1519, ظَوصْبَرَ وَتَظَوصَّرَ وَتُظَوصَظٌ وَسَظٌّ تَصَرُّظَو
1520, ظيصْبَرَ وَتَظيصَّرَ وَتُظيصَظٌ وَسَظٌّ تَصَرُّظي
